PRCP,SNOW,TMAX,TMIN,SNWD_change,SNWD_change_positive,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,snow,rain,freezingrain,ice,day_of_year_y,total_sunlight
30.0,0.0,2.2,-2.2,-77.0,0.0,5.2,7.4,-0.6,3.7,2.1,80.4,100.0,62.5,45.7,13.5,213.2,989.7,85.8,14.9,111.5,9.7,6.0,0.0,1.0,0.0,0.0,97.0,47105.0
2.0,20.0,0.6,-6.7,26.0,1.0,1.6,0.0,-4.0,-1.9,-3.2,70.4,100.0,20.83,60.1,23.4,276.5,1002.8,86.1,13.3,158.1,13.7,5.0,1.0,1.0,0.0,0.0,98.0,47286.0
3.3,30.0,-4.4,-6.7,25.0,1.0,5.3,14.5,-3.5,4.9,-4.8,54.2,0.0,0.0,45.7,11.9,285.3,1016.8,20.3,16.0,282.8,24.4,9.0,1.0,1.0,0.0,0.0,99.0,47464.0
0.0,0.0,9.4,-5.6,-51.0,0.0,11.6,25.1,-0.5,11.6,-1.3,49.3,0.0,0.0,39.2,15.8,209.7,1017.6,12.9,16.0,273.0,23.4,9.0,0.0,0.0,0.0,0.0,100.0,47643.0
0.0,0.0,15.0,3.3,-101.0,0.0,13.5,25.9,1.7,13.4,4.1,58.6,100.0,16.67,42.1,16.0,258.2,1017.7,30.0,15.0,234.9,20.3,9.0,0.0,1.0,0.0,0.0,101.0,47822.0
2.8,0.0,16.1,2.2,-102.0,0.0,8.6,13.0,4.8,8.4,6.2,85.4,100.0,41.67,41.8,15.4,310.9,1019.8,72.0,9.1,117.6,10.2,5.0,0.0,1.0,0.0,0.0,102.0,47999.0
5.1,3.0,6.1,-3.3,-51.0,0.0,5.0,10.3,-1.3,3.5,-1.2,65.7,100.0,16.67,69.1,18.3,281.5,1024.8,61.0,16.0,215.9,18.3,7.0,0.0,1.0,0.0,0.0,103.0,48177.0
0.0,0.0,-1.1,-3.3,0.0,0.0,4.1,13.8,-5.2,4.1,-7.0,54.3,0.0,0.0,36.7,17.0,344.9,1028.8,0.7,16.0,282.1,24.3,9.0,0.0,0.0,0.0,0.0,104.0,48353.0
0.0,0.0,10.0,-2.2,-50.0,0.0,8.5,20.5,-5.4,8.5,-2.5,54.2,100.0,12.5,38.9,20.2,239.9,1022.7,18.5,15.6,283.2,24.4,9.0,0.0,1.0,0.0,0.0,105.0,48529.0
7.1,0.0,12.2,-0.6,-127.0,0.0,16.3,25.8,7.1,16.3,9.6,68.5,100.0,33.33,72.7,18.6,250.8,1006.8,69.0,12.9,201.2,17.3,7.0,0.0,1.0,0.0,0.0,106.0,48704.0
3.8,0.0,11.1,3.9,-127.0,0.0,11.4,16.2,2.8,10.9,3.0,57.8,0.0,0.0,66.2,26.0,298.4,1011.9,74.6,16.0,201.4,17.2,8.0,0.0,0.0,0.0,0.0,107.0,48878.0
0.3,0.0,5.0,-4.4,-51.0,0.0,4.8,8.0,-0.5,3.1,-3.7,56.1,0.0,0.0,33.8,15.3,353.5,1029.0,67.5,16.0,187.1,16.1,7.0,0.0,0.0,0.0,0.0,108.0,49051.0
0.0,0.0,2.2,-4.4,0.0,0.0,5.0,6.1,-1.2,2.4,-1.4,64.9,100.0,25.0,54.0,24.6,153.8,1028.6,47.7,15.0,191.8,16.5,7.0,0.0,1.0,0.0,0.0,109.0,49224.0
3.8,3.0,2.8,-4.4,0.0,0.0,7.5,11.2,4.1,7.1,4.1,79.9,100.0,4.17,37.4,13.5,36.4,1020.9,92.9,13.2,93.6,8.1,3.0,0.0,1.0,0.0,0.0,110.0,49396.0
5.3,20.0,3.3,-0.6,0.0,0.0,6.0,7.2,1.1,3.7,2.2,76.8,100.0,79.17,54.7,24.9,138.0,1018.0,90.1,13.9,46.4,3.9,2.0,0.0,1.0,0.0,0.0,111.0,49566.0
40.1,0.0,-0.6,-2.2,0.0,0.0,4.6,6.4,1.7,4.1,2.2,84.8,100.0,12.5,28.8,7.1,25.7,1015.1,91.3,13.1,62.7,5.3,2.0,0.0,1.0,0.0,0.0,112.0,49736.0
2.0,15.0,0.6,-2.2,25.0,1.0,8.8,17.5,2.1,8.7,0.6,61.9,0.0,0.0,40.7,12.2,279.9,1016.7,35.8,15.3,295.5,25.5,9.0,0.0,1.0,0.0,0.0,113.0,49905.0
0.0,0.0,10.0,-0.6,-51.0,0.0,8.0,17.7,-1.3,8.0,0.3,63.5,0.0,0.0,41.8,15.9,356.7,1021.4,12.3,15.9,287.0,24.8,9.0,0.0,0.0,0.0,0.0,114.0,50072.0
0.0,0.0,10.0,-2.2,0.0,0.0,6.9,11.8,0.7,6.2,1.8,71.5,100.0,58.33,52.6,15.3,78.9,1025.2,45.4,14.9,153.4,13.3,7.0,0.0,1.0,0.0,0.0,115.0,50239.0
20.1,0.0,7.8,1.1,-101.0,0.0,11.1,15.4,4.9,10.5,8.1,81.5,100.0,70.83,37.1,17.0,41.2,1015.1,77.8,13.3,43.6,3.6,2.0,0.0,1.0,0.0,0.0,116.0,50404.0
12.2,0.0,8.9,2.2,-51.0,0.0,15.9,21.7,9.0,15.9,11.3,75.3,100.0,12.5,40.7,21.9,134.3,1012.0,70.1,14.6,86.3,7.6,3.0,0.0,1.0,0.0,0.0,117.0,50569.0
0.0,0.0,10.6,2.8,-127.0,0.0,18.4,25.7,11.6,18.4,10.0,62.1,0.0,0.0,37.1,15.5,245.0,1012.7,55.8,16.0,160.1,13.8,7.0,0.0,0.0,0.0,0.0,118.0,50732.0
0.0,0.0,12.8,5.0,-76.0,0.0,15.3,22.7,7.3,15.3,5.0,53.7,0.0,0.0,43.1,25.6,288.1,1013.2,55.0,16.0,196.9,16.9,8.0,0.0,0.0,0.0,0.0,119.0,50893.0
0.0,0.0,12.8,-2.8,-51.0,0.0,5.9,8.6,-0.8,4.8,-2.7,55.4,100.0,16.67,52.6,16.7,13.7,1024.5,53.3,15.9,179.3,15.5,8.0,0.0,1.0,0.0,0.0,120.0,51054.0
7.9,0.0,7.8,-1.1,-51.0,0.0,7.7,10.7,4.6,6.5,4.2,78.9,100.0,37.5,41.0,17.9,108.1,1014.7,90.2,14.2,69.9,5.9,2.0,0.0,1.0,0.0,0.0,121.0,51213.0
11.7,0.0,8.3,0.6,-51.0,0.0,9.4,13.8,5.4,9.2,7.2,86.1,100.0,91.67,61.9,11.4,314.9,1002.0,81.8,13.3,63.3,5.7,2.0,0.0,1.0,0.0,0.0,122.0,51370.0
10.2,0.0,7.8,0.0,-50.0,0.0,8.0,10.3,2.8,6.1,2.1,66.8,100.0,8.33,65.9,24.6,259.1,1008.6,65.9,15.8,214.9,18.5,6.0,0.0,1.0,0.0,0.0,123.0,51525.0
4.8,18.0,2.2,-2.8,25.0,1.0,8.8,18.1,-1.8,8.8,-4.3,47.9,0.0,0.0,56.5,13.1,150.9,1022.6,13.7,16.0,322.8,27.9,10.0,1.0,1.0,0.0,0.0,124.0,51680.0
0.0,0.0,10.6,-0.6,-25.0,0.0,8.9,10.8,3.4,7.8,0.9,59.1,100.0,41.67,61.2,18.8,92.8,1015.5,92.8,14.6,69.0,5.9,3.0,0.0,1.0,0.0,0.0,125.0,51833.0
26.9,0.0,8.3,0.0,-26.0,0.0,13.3,17.8,6.1,12.9,9.2,76.5,100.0,66.67,73.3,26.7,110.2,1000.5,75.1,14.3,71.6,6.3,2.0,0.0,1.0,0.0,0.0,126.0,51984.0
27.4,0.0,8.3,3.9,-51.0,0.0,12.6,16.5,6.3,12.5,6.6,68.1,100.0,50.0,47.9,22.5,153.7,999.8,69.1,14.9,184.8,15.9,7.0,0.0,1.0,0.0,0.0,127.0,52132.0
12.4,36.0,3.9,-1.7,0.0,0.0,4.5,6.1,0.7,3.2,0.8,77.4,100.0,58.33,47.9,13.8,304.4,1007.3,80.6,15.0,163.2,14.0,6.0,0.0,1.0,0.0,0.0,128.0,52279.0
1.0,5.0,0.0,-3.9,-25.0,0.0,3.9,7.3,-1.7,3.6,-0.7,73.6,100.0,8.33,30.2,10.8,46.2,1015.3,69.4,14.3,198.7,17.2,6.0,0.0,1.0,0.0,0.0,129.0,52425.0
0.5,0.0,0.0,-2.8,0.0,0.0,6.7,8.3,2.6,5.9,1.2,69.3,0.0,0.0,47.5,12.4,320.8,1016.6,92.7,16.0,176.8,15.3,5.0,0.0,1.0,0.0,0.0,130.0,52569.0
0.3,5.0,5.0,-1.7,0.0,0.0,9.3,14.5,4.8,9.1,3.2,67.3,0.0,0.0,36.7,21.0,34.8,1017.4,86.4,15.9,127.5,11.1,4.0,0.0,0.0,0.0,0.0,131.0,52709.0
0.0,0.0,5.6,-2.2,-51.0,0.0,11.6,19.0,4.7,11.5,4.6,65.5,0.0,0.0,26.3,10.5,57.1,1017.4,54.6,15.9,128.0,11.2,5.0,0.0,0.0,0.0,0.0,132.0,52849.0
0.0,0.0,8.9,1.1,-51.0,0.0,10.6,17.7,1.8,10.6,3.8,66.1,100.0,4.17,37.4,21.5,154.1,1014.7,28.9,15.3,186.8,16.1,6.0,0.0,1.0,0.0,0.0,133.0,52985.0
18.0,91.0,8.9,-1.1,51.0,1.0,6.1,9.6,1.7,5.1,3.8,84.9,100.0,100.0,40.7,17.6,39.4,1006.6,82.1,11.9,49.3,4.3,3.0,0.0,1.0,0.0,0.0,134.0,53121.0
46.5,157.0,1.1,-1.1,127.0,1.0,7.9,11.7,3.0,6.7,4.5,79.5,100.0,70.83,58.0,16.6,332.5,1002.2,74.6,14.0,79.5,6.7,2.0,0.0,1.0,0.0,0.0,135.0,53252.0
6.6,0.0,5.0,-0.6,-25.0,0.0,12.3,22.1,1.2,12.3,4.6,64.2,0.0,0.0,45.7,19.3,286.6,1011.9,26.9,15.6,324.9,28.1,9.0,0.0,0.0,0.0,0.0,136.0,53382.0
0.0,0.0,10.0,3.9,-102.0,0.0,18.6,29.6,4.1,18.3,8.2,56.8,0.0,0.0,49.7,17.7,261.2,1011.5,18.1,15.9,294.9,25.6,8.0,0.0,0.0,0.0,0.0,137.0,53510.0
0.0,0.0,18.9,8.9,-178.0,0.0,23.9,31.1,13.4,23.4,12.4,53.4,100.0,16.67,60.8,19.4,235.2,1008.0,11.0,15.7,310.3,27.0,9.0,0.0,1.0,0.0,0.0,138.0,53635.0
8.9,0.0,21.1,13.9,-254.0,0.0,16.0,22.1,6.0,16.0,10.4,70.5,100.0,8.33,90.4,22.7,299.7,1011.0,52.7,14.2,218.8,19.1,8.0,0.0,1.0,0.0,0.0,139.0,53758.0
0.0,0.0,14.4,0.0,-25.0,0.0,10.5,18.5,1.6,10.3,-1.4,49.2,0.0,0.0,44.6,18.4,356.0,1025.7,0.0,16.0,358.7,30.9,10.0,0.0,0.0,0.0,0.0,140.0,53876.0
0.0,0.0,14.4,0.0,-102.0,0.0,11.6,21.3,-0.9,11.6,-0.5,51.1,0.0,0.0,21.6,10.0,348.7,1027.3,10.1,15.5,336.8,29.1,10.0,0.0,0.0,0.0,0.0,141.0,53993.0
4.8,0.0,14.4,2.2,-76.0,0.0,10.7,13.1,9.1,10.7,7.0,78.5,100.0,66.67,44.6,14.6,169.2,1019.2,91.6,14.2,59.6,5.1,2.0,0.0,1.0,0.0,0.0,142.0,54108.0
12.4,0.0,6.7,2.2,-51.0,0.0,13.8,21.2,9.0,13.8,7.6,70.0,100.0,4.17,46.8,15.7,303.9,1012.2,55.9,15.9,274.2,23.7,8.0,0.0,1.0,0.0,0.0,143.0,54219.0
0.0,0.0,14.4,3.9,-25.0,0.0,14.9,21.3,7.4,14.9,8.7,69.7,0.0,0.0,29.2,11.3,137.9,1009.6,54.9,15.9,223.7,19.3,6.0,0.0,0.0,0.0,0.0,144.0,54326.0
0.0,0.0,15.6,6.1,0.0,0.0,12.2,17.9,7.0,12.2,7.9,76.4,100.0,37.5,63.7,22.6,98.5,1010.9,47.3,14.1,143.1,12.5,5.0,0.0,1.0,0.0,0.0,145.0,54431.0
33.0,0.0,7.8,3.9,0.0,0.0,11.4,13.5,6.5,11.0,7.7,78.5,100.0,41.67,46.4,18.7,46.8,1003.3,85.8,14.2,35.4,3.1,1.0,0.0,1.0,0.0,0.0,146.0,54533.0
8.1,0.0,5.6,3.9,0.0,0.0,13.9,20.5,6.8,13.9,7.2,67.1,0.0,0.0,36.0,10.0,328.7,1010.9,53.0,16.0,230.8,20.0,9.0,0.0,0.0,0.0,0.0,147.0,54632.0
0.0,0.0,10.0,5.0,0.0,0.0,15.0,23.8,5.3,15.0,8.0,66.8,0.0,0.0,37.4,15.0,137.8,1013.8,33.6,15.3,273.2,23.5,9.0,0.0,0.0,0.0,0.0,148.0,54726.0
0.0,0.0,17.8,5.6,0.0,0.0,10.5,12.9,8.0,10.4,7.5,81.9,100.0,20.83,36.7,18.9,129.8,1016.9,79.3,15.1,95.1,8.0,4.0,0.0,1.0,0.0,0.0,149.0,54819.0
4.8,0.0,7.8,4.4,0.0,0.0,11.9,16.3,7.6,11.9,8.7,81.2,100.0,33.33,47.2,15.6,177.8,1020.0,85.4,15.4,105.0,9.1,4.0,0.0,1.0,0.0,0.0,150.0,54907.0
2.3,0.0,10.0,4.4,0.0,0.0,14.6,22.0,11.2,14.6,10.9,80.3,100.0,25.0,52.9,16.4,202.1,1015.5,67.4,14.7,190.7,16.2,6.0,0.0,1.0,0.0,0.0,151.0,54991.0
3.0,33.0,1.1,-7.2,305.0,1.0,2.0,2.9,-2.2,1.2,0.2,88.6,100.0,20.83,51.1,9.4,291.6,1020.0,86.9,13.7,62.2,5.3,3.0,1.0,1.0,0.0,0.0,335.0,32782.0
0.5,0.0,-2.2,-10.0,0.0,0.0,-0.9,2.2,-3.7,-1.0,-3.7,82.6,0.0,0.0,23.4,6.6,318.0,1025.4,57.2,16.0,54.7,4.7,2.0,0.0,0.0,0.0,0.0,336.0,32697.0
0.0,0.0,-5.0,-10.0,0.0,0.0,-2.5,4.5,-7.3,-2.5,-4.9,84.9,0.0,0.0,14.4,4.3,337.3,1024.7,35.7,16.0,87.8,7.6,4.0,1.0,0.0,0.0,0.0,337.0,32615.0
0.0,0.0,-3.3,-9.4,-26.0,0.0,-1.7,5.7,-8.3,-2.0,-4.7,81.5,0.0,0.0,27.0,6.6,353.3,1030.3,28.9,16.0,89.6,7.5,4.0,0.0,0.0,0.0,0.0,338.0,32537.0
0.0,0.0,-3.9,-7.2,0.0,0.0,3.5,5.7,-4.1,0.5,0.3,79.8,100.0,45.83,48.6,18.7,156.0,1021.0,77.7,14.0,19.8,1.7,1.0,1.0,1.0,0.0,0.0,339.0,32463.0
26.4,5.0,2.8,-4.4,0.0,0.0,2.9,5.2,-3.1,1.3,-2.1,71.8,100.0,25.0,63.7,12.9,263.9,1008.7,63.3,14.5,72.9,6.4,3.0,0.0,1.0,0.0,0.0,340.0,32393.0
0.0,0.0,-1.7,-7.2,0.0,0.0,0.3,0.6,-4.1,-1.9,-4.8,68.7,100.0,4.17,51.8,12.0,249.8,1010.2,85.1,14.7,65.8,5.6,3.0,1.0,1.0,0.0,0.0,341.0,32327.0
1.3,36.0,-7.2,-10.0,51.0,1.0,-2.3,-0.7,-7.0,-4.2,-7.6,68.0,100.0,4.17,44.6,15.1,239.5,1013.7,36.5,15.8,64.4,5.5,3.0,1.0,1.0,0.0,0.0,342.0,32266.0
0.0,0.0,-7.8,-10.0,0.0,0.0,-3.3,0.3,-6.1,-3.9,-6.0,83.0,100.0,29.17,25.2,7.4,30.5,1012.0,55.2,11.8,42.4,3.7,2.0,1.0,1.0,0.0,0.0,343.0,32209.0
7.6,178.0,-3.9,-9.4,153.0,1.0,-3.4,-2.4,-8.2,-4.5,-5.5,85.6,100.0,16.67,57.2,12.3,261.0,1006.3,77.5,12.8,65.3,5.7,3.0,1.0,0.0,0.0,0.0,344.0,32155.0
1.0,46.0,-8.3,-10.6,0.0,0.0,-5.9,-3.5,-11.9,-7.1,-8.8,80.8,100.0,4.17,46.4,17.9,308.2,1013.6,70.4,14.8,61.8,5.4,3.0,1.0,1.0,0.0,0.0,345.0,32107.0
0.8,25.0,-8.3,-12.2,0.0,0.0,-5.4,-3.1,-12.7,-7.9,-7.2,87.4,100.0,79.17,50.0,16.1,0.1,1004.6,91.3,6.9,19.2,1.6,1.0,1.0,0.0,0.0,0.0,346.0,32064.0
42.4,406.0,-4.4,-12.2,381.0,1.0,-8.6,-5.2,-20.0,-14.0,-12.1,76.0,100.0,16.67,82.4,20.9,279.1,991.4,78.9,10.0,71.6,6.3,3.0,1.0,0.0,0.0,0.0,347.0,32024.0
3.6,0.0,-12.2,-20.0,50.0,1.0,-13.6,-12.5,-25.1,-17.5,-19.1,64.6,0.0,0.0,68.0,17.5,289.3,1004.4,18.9,16.0,81.3,7.1,4.0,1.0,0.0,0.0,0.0,348.0,31989.0
0.0,0.0,-17.2,-21.7,-76.0,0.0,-14.7,-5.7,-26.2,-15.2,-19.0,71.7,0.0,0.0,48.6,5.6,344.2,1014.5,22.2,15.9,87.6,7.5,4.0,0.0,0.0,0.0,0.0,349.0,31958.0
0.0,0.0,-12.8,-17.2,-25.0,0.0,-11.5,-7.8,-18.8,-13.1,-14.3,80.2,0.0,0.0,57.2,13.7,265.3,1012.7,64.5,13.8,72.4,6.4,3.0,1.0,0.0,0.0,0.0,350.0,31933.0
2.3,69.0,-11.7,-17.2,25.0,1.0,-16.3,-9.0,-23.5,-16.7,-19.4,77.8,0.0,0.0,37.4,6.5,343.7,1024.7,15.1,16.0,82.7,7.2,4.0,1.0,0.0,0.0,0.0,351.0,31912.0
0.0,0.0,-6.7,-17.2,-25.0,0.0,-12.5,-7.4,-18.9,-12.5,-14.5,85.5,100.0,50.0,31.0,3.1,19.8,1018.3,64.5,10.3,28.5,2.5,1.0,1.0,0.0,0.0,0.0,352.0,31896.0
7.9,119.0,-2.8,-7.2,51.0,1.0,-1.4,1.7,-7.1,-2.7,-3.0,89.0,100.0,41.67,81.0,15.4,236.2,1004.8,84.4,14.3,40.7,3.4,2.0,1.0,1.0,0.0,0.0,353.0,31884.0
13.7,137.0,-2.8,-7.2,76.0,1.0,-1.5,-1.4,-12.5,-6.1,-5.9,72.5,100.0,29.17,61.2,23.8,275.8,1006.7,68.6,14.1,70.5,6.2,3.0,1.0,1.0,0.0,0.0,354.0,31876.0
3.6,58.0,-7.2,-16.1,25.0,1.0,-11.6,-10.6,-17.7,-14.0,-16.4,68.4,0.0,0.0,51.8,19.7,295.3,1021.9,21.4,15.9,81.7,7.1,4.0,1.0,0.0,0.0,0.0,355.0,31874.0
0.0,0.0,-12.2,-15.0,-51.0,0.0,-13.1,-9.8,-19.6,-13.9,-15.0,85.5,100.0,54.17,33.5,9.6,326.0,1027.9,76.5,8.5,24.2,2.0,1.0,1.0,0.0,0.0,0.0,356.0,31877.0
8.9,155.0,-3.3,-13.9,178.0,1.0,-2.4,1.1,-13.4,-4.8,-3.4,93.2,100.0,83.33,53.3,13.8,315.3,1014.0,89.6,12.5,9.6,0.7,0.0,1.0,1.0,0.0,0.0,357.0,31884.0
10.928476783319084,69.0,-9.4,-13.3,26.0,1.0,-6.9,-6.3,-14.6,-11.1,-10.4,77.3,100.0,33.33,70.9,24.6,80.9,1008.0,90.4,8.6,24.5,2.1,1.0,1.0,0.0,0.0,0.0,359.0,31912.0
11.9,168.0,-9.4,-17.2,127.0,1.0,-10.9,-11.5,-18.9,-15.8,-15.3,70.5,100.0,4.17,74.5,16.4,257.6,1021.0,55.1,13.3,78.7,6.9,4.0,1.0,0.0,0.0,0.0,360.0,31934.0
0.8,0.0,-17.2,-24.4,-26.0,0.0,-19.2,-21.4,-29.2,-24.5,-24.4,64.8,0.0,0.0,66.6,18.5,283.9,1028.7,12.8,15.9,90.9,8.0,4.0,1.0,0.0,0.0,0.0,361.0,31959.0
0.0,0.0,-22.8,-29.4,51.0,1.0,-22.2,-22.6,-34.0,-29.2,-27.3,63.5,0.0,0.0,71.3,17.6,268.8,1028.5,47.7,14.7,88.0,7.6,4.0,1.0,0.0,0.0,0.0,362.0,31989.0
0.0,0.0,-13.9,-28.9,-51.0,0.0,-23.1,-18.1,-30.2,-23.8,-26.0,77.0,100.0,4.17,40.7,6.5,280.3,1024.1,65.1,12.4,54.3,4.5,3.0,1.0,0.0,0.0,0.0,363.0,32024.0
1.0,0.0,-16.7,-20.6,-25.0,0.0,-24.2,-13.4,-31.2,-24.3,-27.2,76.6,0.0,0.0,40.3,5.4,343.0,1017.4,26.9,15.4,70.6,6.2,3.0,0.0,0.0,0.0,0.0,364.0,32065.0
0.0,0.0,-17.8,-27.2,0.0,0.0,-23.2,-22.9,-32.7,-27.9,-27.6,68.2,0.0,0.0,51.8,14.4,281.7,1020.5,58.8,14.5,90.0,7.8,4.0,0.0,0.0,0.0,0.0,365.0,32109.0
0.0,0.0,-21.1,-27.2,-51.0,0.0,-25.5,-22.5,-32.5,-28.0,-29.4,71.3,0.0,0.0,29.5,13.0,271.5,1024.6,19.4,15.6,56.7,4.9,3.0,0.0,0.0,0.0,0.0,1.0,32158.0
0.0,0.0,-22.2,-23.9,0.0,0.0,-23.5,-14.4,-34.1,-24.2,-26.8,76.6,0.0,0.0,43.2,6.6,330.4,1023.3,37.3,14.1,63.5,5.5,4.0,0.0,0.0,0.0,0.0,2.0,32211.0
0.5,0.0,-16.1,-25.0,-25.0,0.0,-13.9,-4.7,-21.2,-14.4,-17.2,77.1,0.0,0.0,38.5,8.1,276.6,1021.6,19.9,15.8,60.5,5.2,3.0,0.0,0.0,0.0,0.0,3.0,32268.0
0.0,0.0,-10.0,-16.1,0.0,0.0,-11.9,-10.6,-20.7,-15.1,-14.3,82.1,100.0,50.0,64.8,30.5,322.2,1002.5,87.4,7.1,1.2,0.0,0.0,1.0,0.0,0.0,0.0,4.0,32330.0
25.1,445.0,-11.1,-21.1,330.0,1.0,-15.9,-14.7,-31.9,-24.6,-21.6,62.0,100.0,8.33,82.1,25.3,273.6,996.3,98.4,7.7,38.6,3.3,2.0,1.0,0.0,0.0,0.0,5.0,32396.0
0.0,0.0,-18.9,-31.7,-102.0,0.0,-21.4,-22.8,-33.9,-30.6,-27.7,56.9,0.0,0.0,72.7,26.8,278.4,1014.3,82.4,10.1,37.8,3.4,2.0,0.0,0.0,0.0,0.0,6.0,32466.0
0.0,0.0,-21.1,-32.2,-25.0,0.0,-21.1,-13.0,-36.2,-22.7,-27.0,61.5,0.0,0.0,62.3,8.8,321.1,1028.1,37.4,15.7,59.6,5.2,4.0,0.0,0.0,0.0,0.0,7.0,32541.0
0.3,0.0,-8.3,-21.1,-26.0,0.0,-9.3,-3.6,-14.5,-9.3,-12.6,77.4,100.0,25.0,47.9,4.4,327.0,1015.8,97.8,12.9,20.2,1.8,1.0,1.0,0.0,0.0,0.0,8.0,32620.0
2.8,18.0,-3.3,-8.9,0.0,0.0,-1.6,-2.8,-8.4,-5.0,-6.1,72.3,100.0,16.67,73.1,22.9,277.5,1015.4,94.5,13.9,49.3,4.2,3.0,1.0,1.0,0.0,0.0,9.0,32702.0
1.0,8.0,-6.7,-15.0,0.0,0.0,-7.2,0.5,-16.2,-7.6,-10.9,76.7,0.0,0.0,50.4,7.0,309.7,1028.6,28.3,16.0,70.2,6.1,4.0,0.0,0.0,0.0,0.0,10.0,32788.0
3.0,0.0,4.4,-9.4,-50.0,0.0,1.7,6.3,-5.3,1.5,-0.5,85.9,100.0,12.5,50.4,5.8,16.7,1023.3,65.9,15.3,42.6,3.6,3.0,1.0,1.0,0.0,0.0,11.0,32879.0
0.0,0.0,8.9,2.8,-204.0,0.0,9.1,14.3,0.9,8.8,8.1,93.1,100.0,62.5,104.8,16.9,268.8,1010.3,95.9,10.9,4.3,0.2,0.0,0.0,1.0,0.0,0.0,12.0,32972.0
88.6,0.0,8.9,-0.6,-203.0,0.0,-5.3,2.5,-18.7,-9.9,-7.7,83.2,100.0,54.17,69.5,20.4,339.0,1010.5,92.3,9.3,42.3,3.7,3.0,1.0,1.0,0.0,0.0,13.0,33070.0
14.7,0.0,-0.6,-22.2,0.0,0.0,-16.2,-11.6,-22.2,-16.9,-19.8,74.4,0.0,0.0,36.0,9.6,336.9,1036.6,32.9,15.9,74.2,6.4,4.0,0.0,0.0,0.0,0.0,14.0,33172.0
0.0,0.0,-17.8,-22.2,0.0,0.0,-16.3,-13.0,-24.1,-18.0,-20.8,70.2,0.0,0.0,22.0,11.9,49.0,1040.7,12.0,15.9,60.3,5.1,3.0,0.0,0.0,0.0,0.0,15.0,33276.0
0.0,0.0,-9.4,-20.0,0.0,0.0,-10.1,-5.1,-15.8,-10.1,-12.4,83.0,0.0,0.0,31.7,3.1,336.2,1031.8,82.3,12.4,54.8,4.7,3.0,1.0,0.0,0.0,0.0,16.0,33384.0
0.8,36.0,-10.0,-12.2,26.0,1.0,-4.9,-2.4,-7.0,-5.0,-6.0,91.7,100.0,58.33,25.2,6.3,324.0,1024.1,99.9,6.5,11.5,1.0,2.0,1.0,0.0,0.0,0.0,17.0,33496.0
1.5,30.0,-6.7,-12.8,0.0,0.0,-7.6,-3.9,-13.7,-8.1,-10.0,83.6,0.0,0.0,42.8,8.7,284.5,1014.0,79.5,14.3,58.8,5.0,4.0,0.0,0.0,0.0,0.0,18.0,33611.0
0.3,5.0,-5.6,-12.2,0.0,0.0,-5.1,-2.9,-8.3,-5.5,-7.1,86.4,100.0,4.17,31.7,6.6,299.3,1012.3,94.5,14.0,31.7,2.8,2.0,1.0,0.0,0.0,0.0,19.0,33729.0
0.0,0.0,1.1,-12.2,0.0,0.0,0.7,2.3,-6.0,-1.1,-4.1,72.4,0.0,0.0,73.8,20.1,264.3,1005.8,68.2,14.5,64.1,5.5,3.0,0.0,0.0,0.0,0.0,20.0,33849.0
0.0,0.0,-0.6,-5.6,0.0,0.0,2.1,1.9,-0.9,0.3,-3.0,69.9,0.0,0.0,51.5,16.6,279.7,1018.4,86.6,16.0,47.6,4.0,3.0,0.0,0.0,0.0,0.0,21.0,33972.0
0.0,0.0,-3.9,-5.6,0.0,0.0,-0.8,-0.3,-7.5,-3.4,-3.7,80.9,100.0,16.67,55.5,27.4,103.5,1024.1,100.0,14.5,11.8,1.1,1.0,1.0,1.0,0.0,0.0,22.0,34099.0
5.3,13.0,0.6,-5.0,25.0,1.0,1.1,2.0,-5.6,-1.0,-0.2,91.5,100.0,62.5,71.3,19.1,107.6,1007.3,98.6,11.1,8.8,0.8,0.0,1.0,1.0,0.0,0.0,23.0,34229.0
18.0,23.0,1.7,-7.2,25.0,1.0,-4.3,0.8,-16.5,-9.6,-8.6,72.5,100.0,12.5,74.2,22.3,278.8,1008.6,82.9,13.9,53.2,4.5,4.0,1.0,1.0,0.0,0.0,24.0,34361.0
0.0,0.0,-7.2,-17.2,-25.0,0.0,-12.1,-14.4,-20.5,-17.5,-18.2,61.3,0.0,0.0,66.6,18.5,283.9,1024.9,22.9,15.7,53.2,4.5,3.0,0.0,0.0,0.0,0.0,25.0,34496.0
0.0,0.0,-13.9,-20.6,0.0,0.0,-13.3,-4.5,-20.8,-13.5,-18.8,67.1,0.0,0.0,63.7,5.8,341.3,1036.4,2.8,15.9,63.7,5.4,5.0,0.0,0.0,0.0,0.0,26.0,34633.0
0.0,0.0,1.1,-16.1,0.0,0.0,-5.9,4.2,-16.8,-6.4,-10.2,73.1,100.0,8.33,53.3,12.7,262.1,1025.8,37.6,16.0,44.3,3.9,3.0,0.0,1.0,0.0,0.0,27.0,34773.0
0.3,0.0,4.4,-1.1,0.0,0.0,4.6,5.2,-2.6,2.9,-1.8,65.1,100.0,8.33,52.2,16.2,257.8,1021.4,41.4,16.0,50.8,4.2,2.0,0.0,1.0,0.0,0.0,28.0,34915.0
